cohort	sample1	sample2	sample1_tfx	sample2_tfx	tfx_diff	sample1_ploidy	sample2_ploidy	ploidy_diff
pdmr_wes_skin	891866--317-R--AR2_P0_WES	891866--317-R--AR2E10M83_P2_WES	0.7598	1.0	0.24	2.765	2.638	0.127
pdmr_wes_skin	891866--317-R--AR2_P0_WES	891866--317-R--AR2E10M85_P2_WES	0.7598	0.7461	0.014	2.765	2.788	0.023
pdmr_wes_skin	891866--317-R--AR2_P0_WES	891866--317-R--AR2E10M82M831E07_P4_WES	0.7598	1.0	0.24	2.765	2.683	0.082
pdmr_wes_skin	891866--317-R--AR2E10_P1_WES	891866--317-R--AR2E10M82M831E07_P4_WES	0.8626	1.0	0.137	2.644	2.683	0.039
sibs_snp_hcc	HCC11_PT_AffySNP	HCC11_P1_AffySNP	0.6976	1.0	0.302	2.886	2.934	0.048
sibs_snp_hcc	HCC11_P1_AffySNP	HCC11_P3_AffySNP	1.0	1.0	0.0	2.934	2.929	0.005
sibs_snp_hcc	HCC14_PT_AffySNP	HCC14_P1_AffySNP	0.7999	0.9856	0.186	2.075	2.13	0.055
sibs_snp_hcc	HCC14_P1_AffySNP	HCC14_P2_AffySNP	0.9856	1.0	0.014	2.13	2.059	0.071
sibs_snp_hcc	HCC14_P2_AffySNP	HCC14_P3_AffySNP	1.0	1.0	0.0	2.059	2.088	0.029
sibs_snp_hcc	HCC19_P1_AffySNP	HCC19_P2_AffySNP	1.0	0.9595	0.04	2.712	3.149	0.437
sibs_snp_hcc	HCC11_PT_AffySNP	HCC11_P3_AffySNP	0.6976	1.0	0.302	2.886	2.929	0.043
sibs_snp_hcc	HCC14_PT_AffySNP	HCC14_P2_AffySNP	0.7999	1.0	0.2	2.075	2.059	0.016
sibs_snp_hcc	HCC14_PT_AffySNP	HCC14_P3_AffySNP	0.7999	1.0	0.2	2.075	2.088	0.013
sibs_snp_hcc	HCC14_P1_AffySNP	HCC14_P3_AffySNP	0.9856	1.0	0.014	2.13	2.088	0.042
wistar_wes_melanoma	wm3907_P0_WES	wm3907_P4_WES	0.9865	1.0	0.013	2.0	2.014	0.014
wistar_wes_melanoma	wm3907_P4_WES	wm3907_P6_PLX_WES	1.0	1.0	0.0	2.014	2.01	0.004
wistar_wes_melanoma	wm3936-1_PT_WES	wm3936-1_P3_PLX_WES	0.9744	0.9983	0.024	2.054	2.051	0.003
wistar_wes_melanoma	wm3936-2_P0_WES	wm3936-2_P4_WES	0.9725	1.0	0.027	2.086	2.087	0.001
wistar_wes_melanoma	wm3936-2_P4_WES	wm3936-2_P5_PLX_WES	1.0	0.9644	0.036	2.087	2.064	0.023
wistar_wes_melanoma	wm4011-2_PT_WES	wm4011-2_P0_WES	0.2001	0.6433	0.443	2.997	2.954	0.043
wistar_wes_melanoma	wm4237-3_PT_WES	wm4237-3_P0_WES	0.1769	0.9951	0.818	2.266	2.103	0.163
wistar_wes_melanoma	wm3907_P0_WES	wm3907_P6_PLX_WES	0.9865	1.0	0.013	2.0	2.01	0.01
wistar_wes_melanoma	wm3936-2_P0_WES	wm3936-2_P5_PLX_WES	0.9725	0.9644	0.008	2.086	2.064	0.022
wustl_wes_breast	WHIM33_PT_WES	WHIM33_P0_WES	0.389	0.9894	0.6	2.805	2.66	0.145
wustl_wes_breast	WHIM42_PT_WES	WHIM42_P0_WES	0.3205	1.0	0.679	2.351	2.712	0.361
wustl_wes_breast	WHIM44_PT_WES	WHIM44_P0_WES	0.6325	0.9948	0.362	1.935	1.949	0.014
wustl_wes_breast	WHIM61_PT_WES	WHIM61_P0_WES	0.4583	0.9962	0.538	1.876	1.963	0.087
wustl_wes_breast	WHIM63_PT_WES	WHIM63_P0_WES	0.2405	0.965	0.724	1.925	1.973	0.048
wustl_wes_breast	WHIM72_PT_WES	WHIM72_P0_WES	0.5582	0.9836	0.425	1.935	1.747	0.188
wustl_wes_breast	WHIM32_PT_WES	WHIM32_P0_WES	0.3558	0.9827	0.627	3.067	3.054	0.013
wustl_wes_breast	WHIM40_PT_WES	WHIM40_P0_WES	0.4009	1.0	0.599	2.929	3.012	0.083
wustl_wes_breast	WHIM43_PT_WES	WHIM43_P0_WES	0.8088	1.0	0.191	1.998	2.001	0.003
wustl_wes_breast	WHIM47_PT_WES	WHIM47_P1_WES	0.4263	0.7952	0.369	2.098	1.968	0.13
wustl_wes_breast	WHIM58_PT_WES	WHIM58_P0_WES	0.6279	0.9816	0.354	2.035	2.177	0.142
wustl_wes_breast	WHIM59_PT_WES	WHIM59_P0_WES	0.1553	0.8174	0.662	2.289	2.783	0.494
wustl_wes_breast	WHIM73_PT_WES	WHIM73_P0_WES	0.5722	1.0	0.428	1.995	2.107	0.112
wustl_wes_pancreatic	WUPDTC-003-M01_PT_WES	WUPDTC-003-M01_P6_WES	0.2112	1.0	0.789	1.922	2.05	0.128
wustl_wes_pancreatic	WUPDTC-004-T01_PT_WES	WUPDTC-004-T01_P5_WES	0.5187	0.9908	0.472	2.016	1.997	0.019
wustl_wes_pancreatic	WUPDTC-005-T01_PT_WES	WUPDTC-005-T01_P2_WES	0.203	0.8486	0.646	2.104	2.134	0.03
wustl_wes_pancreatic	WUPDTC-006-T01_PT_WES	WUPDTC-006-T01_P2_WES	0.6346	1.0	0.365	1.968	2.033	0.065
wustl_wes_pancreatic	WUPDTC-007-T01_PT_WES	WUPDTC-007-T01_P2_WES	0.3605	1.0	0.639	1.994	1.994	0.0
